station_code,station_name,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,latitude,longitude,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source,fpm_hydrothermal,fpm_sporacleEzy
8028,Nabawa,1998,9,8,1998-09-08,25.5,25,12.2,25,145.0 m,1.1,26,6.0,26,3.5,26,4.0,26,5.3,26,5.0,25,3.8,26,5.0,25,4.8,26,2024-11-13,-28.5008,114.7897,1020.8,25,18.3,42,0.0,0,36.2,26,83.1,26,11.8,14.9,26,25,388.13506740196095,42.0
8028,Nabawa,1998,9,9,1998-09-09,26.0,25,10.9,25,145.0 m,2.0,26,5.8,26,3.9,26,4.0,26,5.3,26,3.9,25,4.2,26,3.9,25,4.9,26,2024-11-13,-28.5008,114.7897,1018.2,25,20.2,25,0.0,0,37.5,26,96.7,26,12.6,14.2,26,25,388.13506740196095,42.0
8028,Nabawa,1998,9,10,1998-09-10,21.7,25,10.0,25,145.0 m,3.3,26,4.3,26,3.8,26,3.1,26,3.7,26,4.0,25,3.8,26,4.0,25,4.1,26,2024-11-13,-28.5008,114.7897,1018.6,25,19.1,25,0.0,0,52.8,26,100.0,26,13.7,8.0,26,25,388.13506740196095,42.0
8028,Nabawa,1998,9,11,1998-09-11,20.9,25,6.5,25,145.0 m,3.2,26,5.1,26,4.1,26,3.5,26,4.4,26,4.3,25,4.3,26,4.3,25,4.5,26,2024-11-13,-28.5008,114.7897,1022.9,25,22.5,42,2.4,0,42.1,26,100.0,26,10.4,9.3,26,25,388.13506740196095,43.0
8028,Nabawa,1998,9,12,1998-09-12,20.7,25,6.6,25,145.0 m,3.4,26,4.2,26,3.8,26,3.1,26,3.8,26,3.9,25,3.9,26,3.9,25,4.2,26,2024-11-13,-28.5008,114.7897,1022.9,25,20.5,42,0.0,0,48.4,26,100.0,26,11.8,7.8,26,25,388.13506740196095,43.0
8028,Nabawa,1998,9,13,1998-09-13,19.3,25,8.8,25,145.0 m,3.7,26,4.6,26,4.2,26,3.1,26,3.8,26,6.6,25,4.2,26,6.6,25,4.2,26,2024-11-13,-28.5008,114.7897,1024.9,25,21.8,42,1.4,0,53.2,26,100.0,26,11.9,7.1,26,25,388.13506740196095,44.0
8028,Nabawa,1998,9,14,1998-09-14,20.2,25,6.5,25,145.0 m,2.2,26,6.0,26,4.1,26,3.9,26,5.1,26,6.0,25,4.5,26,6.0,25,4.7,26,2024-11-13,-28.5008,114.7897,1029.9,25,23.7,42,0.0,0,33.8,26,82.7,26,8.0,11.1,26,25,388.13506740196095,44.0
8028,Nabawa,1998,9,15,1998-09-15,24.1,25,5.9,25,145.0 m,2.2,26,6.4,26,4.3,26,4.3,26,5.8,26,4.6,25,4.7,26,4.6,25,5.2,26,2024-11-13,-28.5008,114.7897,1026.5,25,23.8,42,0.0,0,29.3,26,94.8,26,8.8,13.9,26,25,388.13506740196095,44.0
8028,Nabawa,1998,9,16,1998-09-16,26.1,25,8.2,25,145.0 m,1.9,26,7.2,26,4.6,26,4.7,26,6.4,26,5.1,25,5.0,26,5.1,25,5.5,26,2024-11-13,-28.5008,114.7897,1019.2,25,24.1,42,0.0,0,27.2,26,84.7,26,9.2,16.6,26,25,388.13506740196095,44.0
8028,Nabawa,1998,9,17,1998-09-17,19.8,25,10.7,25,145.0 m,2.7,26,3.6,26,3.2,26,2.7,26,3.2,26,4.8,25,3.2,26,4.8,25,3.7,26,2024-11-13,-28.5008,114.7897,1015.2,25,16.2,42,0.8,0,58.9,26,100.0,26,13.6,6.4,26,25,388.13506740196095,44.0
8028,Nabawa,1998,9,18,1998-09-18,18.9,25,6.7,25,145.0 m,2.8,26,4.9,26,3.9,26,3.4,26,4.2,26,5.5,25,4.1,26,5.5,25,4.3,26,2024-11-13,-28.5008,114.7897,1020.2,25,22.0,42,2.4,0,43.5,26,96.9,26,9.5,8.5,26,25,388.13506740196095,45.0
8028,Nabawa,1998,9,19,1998-09-19,22.7,25,4.5,25,145.0 m,1.7,26,7.0,26,4.3,26,4.5,26,6.1,26,5.3,25,4.8,26,5.3,25,5.3,26,2024-11-13,-28.5008,114.7897,1020.9,25,24.9,42,0.0,0,23.2,26,76.0,26,6.4,14.4,26,25,388.13506740196095,45.0
8028,Nabawa,1998,9,20,1998-09-20,20.3,25,5.1,25,145.0 m,3.3,26,3.7,26,3.5,26,2.9,26,3.5,26,4.2,25,3.5,26,4.2,25,4.0,26,2024-11-13,-28.5008,114.7897,1012.1,25,18.9,42,0.0,0,48.7,26,100.0,26,11.6,7.2,26,25,388.13506740196095,45.0
8028,Nabawa,1998,9,21,1998-09-21,17.2,25,12.4,25,145.0 m,3.3,26,4.9,26,4.1,26,3.3,26,3.9,26,3.3,25,4.2,26,3.3,25,4.0,26,2024-11-13,-28.5008,114.7897,1011.2,25,21.3,42,12.6,0,59.7,26,81.3,26,11.7,6.5,26,25,400.8174203431374,46.0
8028,Nabawa,1998,9,22,1998-09-22,17.3,25,9.4,25,145.0 m,2.8,26,4.2,26,3.5,26,2.9,26,3.5,26,4.8,25,3.5,26,4.8,25,3.8,26,2024-11-13,-28.5008,114.7897,1019.3,25,18.7,42,4.0,0,55.7,26,93.3,26,11.0,6.4,26,25,400.8174203431374,47.0
8028,Nabawa,1998,9,23,1998-09-23,20.6,25,5.2,25,145.0 m,2.9,26,6.3,26,4.6,26,4.2,26,5.4,26,4.2,25,5.0,26,4.2,25,5.0,26,2024-11-13,-28.5008,114.7897,1023.1,25,26.0,42,0.0,0,32.2,26,88.2,26,7.8,11.3,26,25,400.8174203431374,47.0
8028,Nabawa,1998,9,24,1998-09-24,20.4,25,6.0,25,145.0 m,1.9,26,4.1,26,3.0,26,3.0,26,3.9,26,3.5,25,3.1,26,3.5,25,4.0,26,2024-11-13,-28.5008,114.7897,1014.9,25,16.4,42,0.0,0,42.6,26,100.0,26,10.2,8.9,26,25,400.8174203431374,47.0
8028,Nabawa,1998,9,25,1998-09-25,20.7,25,13.5,25,145.0 m,2.9,26,5.7,26,4.3,26,3.8,26,4.7,26,5.9,25,4.6,26,5.9,25,4.4,26,2024-11-13,-28.5008,114.7897,1016.6,25,21.9,42,2.8,0,50.8,26,80.2,26,12.4,9.4,26,25,400.8174203431374,48.0
8028,Nabawa,1998,9,26,1998-09-26,21.8,25,7.0,25,145.0 m,5.3,26,5.3,26,5.3,26,3.7,26,4.3,26,6.0,25,5.4,26,6.0,25,4.5,26,2024-11-13,-28.5008,114.7897,1016.1,25,26.0,42,0.0,0,51.3,26,100.0,26,13.4,7.4,26,25,400.8174203431374,48.0
8028,Nabawa,1998,9,27,1998-09-27,22.6,25,13.7,25,145.0 m,4.5,26,6.0,26,5.3,26,4.1,26,4.9,26,5.3,25,5.4,26,5.3,25,4.6,26,2024-11-13,-28.5008,114.7897,1016.4,25,24.3,42,0.0,0,53.3,26,93.2,26,14.6,9.3,26,25,400.8174203431374,48.0
8028,Nabawa,1998,9,28,1998-09-28,22.7,25,14.7,25,145.0 m,3.8,26,5.6,26,4.7,26,3.9,26,4.7,26,4.5,25,4.8,26,4.5,25,4.4,26,2024-11-13,-28.5008,114.7897,1017.0,25,21.8,25,0.0,0,55.1,26,90.9,26,15.2,9.2,26,25,400.8174203431374,48.0
8028,Nabawa,1998,9,29,1998-09-29,22.7,25,11.4,25,145.0 m,4.9,26,6.4,26,5.6,26,4.3,26,5.2,26,4.8,25,5.8,26,4.8,25,4.8,26,2024-11-13,-28.5008,114.7897,1017.6,25,26.5,42,1.8,0,48.2,26,98.7,26,13.3,9.9,26,25,400.8174203431374,49.0
8028,Nabawa,1998,9,30,1998-09-30,21.7,25,12.0,25,145.0 m,3.1,26,3.6,26,3.4,26,2.8,26,3.3,26,4.5,25,3.4,26,4.5,25,3.7,26,2024-11-13,-28.5008,114.7897,1014.5,25,16.0,42,0.0,0,60.5,26,100.0,26,15.7,6.6,26,25,400.8174203431374,49.0
8028,Nabawa,1998,10,1,1998-10-01,20.4,25,9.7,25,145.0 m,3.0,26,6.0,26,4.5,26,4.1,26,5.1,26,4.3,25,4.9,26,4.3,25,5.9,26,2024-11-13,-28.5008,114.7897,1020.9,25,24.5,42,1.0,0,42.2,26,84.0,26,10.1,10.2,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,2,1998-10-02,21.9,25,11.4,25,145.0 m,3.6,26,5.4,26,4.5,26,3.7,26,4.6,26,4.2,25,4.5,26,4.2,25,5.5,26,2024-11-13,-28.5008,114.7897,1021.7,25,21.7,42,0.0,0,49.9,26,97.2,26,13.1,9.2,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,3,1998-10-03,26.5,25,7.2,25,145.0 m,3.2,26,7.2,26,5.2,26,5.1,26,6.6,26,5.3,25,5.7,26,5.3,25,7.1,26,2024-11-13,-28.5008,114.7897,1018.4,25,26.9,42,0.0,0,29.2,26,99.5,26,10.1,15.8,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,4,1998-10-04,22.6,25,9.7,25,145.0 m,5.3,26,5.3,26,5.3,26,3.8,26,4.5,26,6.4,25,5.4,26,6.4,25,5.8,26,2024-11-13,-28.5008,114.7897,1013.6,25,25.1,42,0.0,0,53.3,26,100.0,26,14.6,7.9,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,5,1998-10-05,20.8,25,12.8,25,145.0 m,2.7,26,6.1,26,4.4,26,4.2,26,5.2,26,6.1,25,4.9,26,6.1,25,5.8,26,2024-11-13,-28.5008,114.7897,1018.4,25,23.3,42,0.6,0,45.6,26,75.8,26,11.2,10.5,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,6,1998-10-06,24.1,25,8.6,25,145.0 m,0.3,26,6.5,26,3.4,26,4.4,26,6.0,26,5.1,25,3.7,26,5.1,25,6.0,26,2024-11-13,-28.5008,114.7897,1019.1,25,18.6,42,0.0,0,26.3,26,70.7,26,7.9,15.8,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,7,1998-10-07,22.9,25,9.9,25,145.0 m,2.8,26,7.7,26,5.2,26,5.0,26,6.4,26,6.5,25,5.8,26,6.5,25,6.8,26,2024-11-13,-28.5008,114.7897,1015.7,25,27.5,42,0.0,0,30.8,26,70.6,26,8.6,14.3,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,8,1998-10-08,24.4,25,7.7,25,145.0 m,2.1,26,5.6,26,3.8,26,4.2,26,5.4,26,4.3,25,4.2,26,4.3,25,5.9,26,2024-11-13,-28.5008,114.7897,1016.2,25,20.7,42,0.0,0,35.0,26,100.0,26,10.7,13.0,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,9,1998-10-09,25.0,25,13.9,25,145.0 m,0.3,26,5.5,26,2.9,26,3.9,26,5.4,26,4.8,25,3.1,26,4.8,25,5.3,26,2024-11-13,-28.5008,114.7897,1011.4,25,13.7,42,0.0,0,35.1,26,69.9,26,11.1,15.7,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,10,1998-10-10,22.8,25,16.1,25,145.0 m,4.3,26,6.7,26,5.5,26,4.6,26,5.5,26,5.9,25,5.9,26,5.9,25,6.1,26,2024-11-13,-28.5008,114.7897,1012.7,25,25.7,42,0.0,0,53.0,26,80.4,26,14.7,10.3,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,11,1998-10-11,21.6,25,10.4,25,145.0 m,2.9,26,5.4,26,4.2,26,3.8,26,4.8,26,4.9,25,4.4,26,4.9,25,5.5,26,2024-11-13,-28.5008,114.7897,1015.6,25,21.4,42,0.0,0,45.8,26,93.6,26,11.8,9.9,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,12,1998-10-12,22.6,25,9.6,25,145.0 m,5.2,26,6.3,26,5.7,26,4.4,26,5.2,26,5.4,25,5.9,26,5.4,25,6.3,26,2024-11-13,-28.5008,114.7897,1015.6,25,27.3,42,0.4,0,46.3,26,100.0,26,12.7,9.7,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,13,1998-10-13,22.6,25,9.3,25,145.0 m,4.2,26,4.7,26,4.4,26,3.6,26,4.3,26,4.7,25,4.5,26,4.7,25,5.4,26,2024-11-13,-28.5008,114.7897,1013.2,25,21.5,42,0.0,0,51.4,26,100.0,26,14.1,8.2,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,14,1998-10-14,24.0,25,11.1,25,145.0 m,3.9,26,6.8,26,5.4,26,4.8,26,5.9,26,5.0,25,5.9,26,5.0,25,6.5,26,2024-11-13,-28.5008,114.7897,1015.3,25,27.0,42,0.0,0,40.9,26,92.4,26,12.2,12.3,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,15,1998-10-15,24.6,25,9.6,25,145.0 m,4.4,26,6.8,26,5.6,26,4.9,26,6.0,26,8.6,25,6.2,26,8.6,25,6.8,26,2024-11-13,-28.5008,114.7897,1013.2,25,28.2,42,0.0,0,39.1,26,100.0,26,12.1,12.5,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,16,1998-10-16,24.3,25,12.4,25,145.0 m,5.5,26,5.5,26,5.5,26,4.0,26,4.5,26,6.4,25,5.6,26,6.4,25,5.7,26,2024-11-13,-28.5008,114.7897,1013.4,25,24.6,42,0.0,0,58.6,26,100.0,26,17.8,7.6,26,25,400.8174203431374,50.0
8028,Nabawa,1998,10,17,1998-10-17,19.7,25,13.4,25,145.0 m,2.0,26,5.5,26,3.8,26,3.8,26,4.8,26,7.5,25,4.1,26,7.5,25,5.2,26,2024-11-13,-28.5008,114.7897,1017.4,25,19.8,42,5.0,0,49.3,26,73.6,26,11.3,9.5,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,18,1998-10-18,20.0,25,7.4,25,145.0 m,1.9,26,5.1,26,3.5,26,3.7,26,4.7,26,7.2,25,3.8,26,7.2,25,5.4,26,2024-11-13,-28.5008,114.7897,1020.7,25,19.8,42,0.0,0,39.4,26,89.4,26,9.2,10.0,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,19,1998-10-19,22.9,25,5.3,25,145.0 m,3.0,26,7.8,26,5.4,26,5.2,26,6.8,26,7.4,25,6.0,26,7.4,25,7.2,26,2024-11-13,-28.5008,114.7897,1025.9,25,29.6,42,0.0,0,24.4,26,76.4,26,6.8,14.5,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,20,1998-10-20,27.7,25,7.4,25,145.0 m,1.3,26,9.9,26,5.6,26,6.3,26,8.6,26,8.8,25,6.2,26,8.8,25,8.2,26,2024-11-13,-28.5008,114.7897,1025.9,25,29.6,42,0.0,0,13.7,26,49.6,26,5.1,22.4,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,21,1998-10-21,30.8,25,10.6,25,145.0 m,0.2,26,11.7,26,5.9,26,7.0,26,9.8,26,9.4,25,6.6,26,9.4,25,9.1,26,2024-11-13,-28.5008,114.7897,1021.3,25,29.9,42,0.0,0,9.5,26,32.9,26,4.2,28.9,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,22,1998-10-22,31.1,25,10.6,25,145.0 m,0.0,26,9.6,26,4.8,26,6.6,26,9.3,26,7.4,25,5.3,26,7.4,25,8.5,26,2024-11-13,-28.5008,114.7897,1015.0,25,24.6,42,0.0,0,9.5,26,33.7,26,4.3,29.3,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,23,1998-10-23,23.1,25,16.4,25,145.0 m,2.2,26,4.7,26,3.5,26,3.3,26,4.2,26,4.1,25,3.5,26,4.1,25,4.6,26,2024-11-13,-28.5008,114.7897,1018.1,25,14.7,42,0.5,0,57.0,26,86.4,26,16.1,9.4,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,24,1998-10-24,24.6,25,12.4,25,145.0 m,5.8,26,7.0,26,6.4,26,4.9,26,5.8,26,4.5,25,6.6,26,4.5,25,6.6,26,2024-11-13,-28.5008,114.7897,1018.3,25,28.6,42,0.0,0,48.2,26,100.0,26,14.9,10.8,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,25,1998-10-25,24.4,25,11.1,25,145.0 m,4.0,26,7.7,26,5.9,26,5.3,26,6.6,26,7.6,25,6.5,26,7.6,25,7.0,26,2024-11-13,-28.5008,114.7897,1018.0,25,29.4,42,0.0,0,36.0,26,83.3,26,11.0,14.0,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,26,1998-10-26,27.9,25,10.5,25,145.0 m,0.2,26,5.3,26,2.8,26,4.4,26,6.1,26,5.7,25,3.0,26,5.7,25,5.7,26,2024-11-13,-28.5008,114.7897,1014.4,25,13.1,42,0.0,0,26.6,26,78.8,26,10.0,19.0,26,25,400.8174203431374,51.0
8028,Nabawa,1998,10,27,1998-10-27,22.9,25,16.2,25,145.0 m,2.8,26,4.2,26,3.5,26,3.1,26,3.8,26,4.1,25,3.6,26,4.1,25,4.4,26,2024-11-13,-28.5008,114.7897,1013.5,25,14.7,42,1.6,0,62.3,26,94.5,26,17.4,7.8,26,25,400.8174203431374,52.0
8028,Nabawa,1998,10,28,1998-10-28,23.7,25,16.4,25,145.0 m,2.8,26,5.1,26,3.9,26,3.6,26,4.4,26,5.0,25,4.0,26,5.0,25,4.9,26,2024-11-13,-28.5008,114.7897,1014.9,25,16.6,42,0.0,0,56.3,26,88.5,26,16.5,9.7,26,25,400.8174203431374,52.0
8028,Nabawa,1998,10,29,1998-10-29,28.4,25,13.2,25,145.0 m,4.8,26,8.2,26,6.5,26,5.9,26,7.3,26,7.7,25,7.2,26,7.7,25,7.5,26,2024-11-13,-28.5008,114.7897,1018.5,25,30.1,42,0.0,0,36.7,26,93.6,26,14.2,16.7,26,25,400.8174203431374,52.0
8028,Nabawa,1998,10,30,1998-10-30,33.6,25,12.1,25,145.0 m,2.1,26,10.9,26,6.5,26,7.3,26,9.7,26,9.2,25,7.2,26,9.2,25,9.2,26,2024-11-13,-28.5008,114.7897,1015.0,25,30.3,42,0.0,0,17.7,26,65.2,26,9.2,29.1,26,25,400.8174203431374,52.0
8028,Nabawa,1998,10,31,1998-10-31,27.3,25,15.4,25,145.0 m,5.1,26,8.0,26,6.6,26,5.8,26,6.9,26,7.9,25,7.3,26,7.9,25,7.2,26,2024-11-13,-28.5008,114.7897,1011.3,25,29.9,42,0.0,0,43.0,26,89.2,26,15.6,14.8,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,1,1998-11-01,24.0,25,14.5,25,145.0 m,3.3,26,7.8,26,5.6,26,5.3,26,6.7,26,8.0,25,6.2,26,8.0,25,7.8,26,2024-11-13,-28.5008,114.7897,1015.0,25,27.5,42,0.0,0,38.9,26,70.3,26,11.6,14.2,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,2,1998-11-02,22.9,25,9.6,25,145.0 m,3.6,26,7.1,26,5.4,26,5.0,26,6.3,26,7.1,25,6.0,26,7.1,25,7.8,26,2024-11-13,-28.5008,114.7897,1016.4,25,28.1,42,0.0,0,35.8,26,83.7,26,10.0,12.8,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,3,1998-11-03,24.3,25,11.4,25,145.0 m,5.1,26,7.6,26,6.4,26,5.5,26,6.6,26,7.1,25,7.1,26,7.1,25,8.2,26,2024-11-13,-28.5008,114.7897,1017.2,25,31.2,42,0.0,0,40.8,26,92.1,26,12.4,12.6,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,4,1998-11-04,27.6,25,8.5,25,145.0 m,3.6,26,8.7,26,6.2,26,6.2,26,7.9,26,7.8,25,6.9,26,7.8,25,9.0,26,2024-11-13,-28.5008,114.7897,1013.5,25,31.1,42,0.0,0,25.2,26,83.9,26,9.3,18.5,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,5,1998-11-05,23.0,25,11.0,25,145.0 m,6.6,26,7.0,26,6.8,26,5.0,26,5.7,26,7.0,25,7.0,26,7.0,25,7.8,26,2024-11-13,-28.5008,114.7897,1011.4,25,30.9,42,0.0,0,49.9,26,100.0,26,14.0,9.4,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,6,1998-11-06,23.2,25,14.7,25,145.0 m,3.5,26,8.0,26,5.7,26,5.4,26,6.7,26,9.0,25,6.4,26,9.0,25,7.9,26,2024-11-13,-28.5008,114.7897,1016.8,25,28.4,42,0.0,0,39.4,26,67.0,26,11.2,13.8,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,7,1998-11-07,27.4,25,8.5,25,145.0 m,2.8,26,9.5,26,6.1,26,6.4,26,8.4,26,8.3,25,6.9,26,8.3,25,9.2,26,2024-11-13,-28.5008,114.7897,1016.9,25,31.4,42,0.0,0,20.3,26,66.7,26,7.4,20.1,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,8,1998-11-08,31.5,25,12.3,25,145.0 m,3.6,26,9.9,26,6.8,26,6.9,26,8.9,26,9.6,25,7.5,26,9.6,25,9.7,26,2024-11-13,-28.5008,114.7897,1016.7,25,31.4,42,0.0,0,24.4,26,79.0,26,11.3,23.7,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,9,1998-11-09,36.6,25,13.2,25,145.0 m,0.5,26,13.1,26,6.8,26,8.2,26,11.3,26,14.0,25,7.5,26,14.0,25,11.5,26,2024-11-13,-28.5008,114.7897,1015.0,25,31.4,42,0.0,0,9.9,26,40.2,26,6.1,38.2,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,10,1998-11-10,36.8,25,13.4,25,145.0 m,0.0,26,13.4,26,6.7,26,8.3,26,11.6,26,13.0,25,7.4,26,13.0,25,11.7,26,2024-11-13,-28.5008,114.7897,1013.4,25,31.3,42,0.0,0,7.6,26,30.6,26,4.7,40.1,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,11,1998-11-11,37.3,25,14.7,25,145.0 m,0.2,26,13.5,26,6.9,26,8.3,26,11.4,26,9.9,25,7.6,26,9.9,25,11.7,26,2024-11-13,-28.5008,114.7897,1011.2,25,31.1,42,0.0,0,10.0,26,38.3,26,6.4,40.2,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,12,1998-11-12,32.2,25,15.2,25,145.0 m,1.9,26,8.7,26,5.3,26,6.1,26,8.0,26,9.0,25,5.8,26,9.0,25,8.5,26,2024-11-13,-28.5008,114.7897,1009.4,25,23.6,42,0.0,0,28.1,26,78.2,26,13.5,24.2,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,13,1998-11-13,27.3,25,16.1,25,145.0 m,4.9,26,7.9,26,6.4,26,5.8,26,6.9,26,9.6,25,7.1,26,9.6,25,8.1,26,2024-11-13,-28.5008,114.7897,1008.8,25,29.1,42,0.0,0,44.1,26,87.5,26,16.0,14.7,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,14,1998-11-14,25.1,25,16.4,25,145.0 m,3.6,26,9.5,26,6.5,26,6.2,26,7.8,26,7.5,25,7.3,26,7.5,25,8.7,26,2024-11-13,-28.5008,114.7897,1017.8,25,31.2,42,0.0,0,34.2,26,58.5,26,10.9,17.1,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,15,1998-11-15,33.1,25,11.7,25,145.0 m,2.5,26,10.9,26,6.7,26,7.4,26,9.9,26,11.1,25,7.5,26,11.1,25,10.3,26,2024-11-13,-28.5008,114.7897,1015.2,25,31.7,42,0.0,0,18.0,26,66.2,26,9.1,28.1,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,16,1998-11-16,35.5,25,16.8,25,145.0 m,2.3,26,12.1,26,7.2,26,7.8,26,10.4,26,8.5,25,8.0,26,8.5,25,10.8,26,2024-11-13,-28.5008,114.7897,1005.2,25,31.3,42,0.0,0,19.0,26,57.5,26,11.0,33.5,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,17,1998-11-17,27.8,25,17.2,25,145.0 m,4.7,26,7.3,26,6.0,26,5.3,26,6.4,26,8.8,25,6.4,26,8.8,25,7.5,26,2024-11-13,-28.5008,114.7897,1004.1,25,25.7,25,0.0,0,47.9,26,91.3,26,17.9,14.1,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,18,1998-11-18,25.2,25,13.6,25,145.0 m,6.3,26,7.2,26,6.7,26,5.2,26,6.0,26,8.9,25,6.9,26,8.9,25,7.8,26,2024-11-13,-28.5008,114.7897,1011.8,25,29.4,42,0.0,0,50.2,26,100.0,26,16.1,10.8,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,19,1998-11-19,29.6,25,12.5,25,145.0 m,5.9,26,8.2,26,7.1,26,6.2,26,7.5,26,7.3,25,7.8,26,7.3,25,8.9,26,2024-11-13,-28.5008,114.7897,1013.3,25,31.7,42,0.0,0,38.1,26,100.0,26,15.8,16.5,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,20,1998-11-20,33.3,25,15.4,25,145.0 m,4.2,26,9.4,26,6.8,26,6.8,26,8.6,26,7.6,25,7.5,26,7.6,25,9.4,26,2024-11-13,-28.5008,114.7897,1009.7,25,29.5,42,0.0,0,30.9,26,90.4,26,15.8,23.8,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,21,1998-11-21,26.7,25,20.1,25,145.0 m,6.0,26,7.5,26,6.8,26,5.4,26,6.2,26,8.2,25,6.9,26,8.2,25,7.4,26,2024-11-13,-28.5008,114.7897,1007.6,25,26.9,42,0.0,0,58.2,26,86.7,26,20.4,11.4,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,22,1998-11-22,25.5,25,16.1,25,145.0 m,3.0,26,6.4,26,4.7,26,4.6,26,5.7,26,8.2,25,5.1,26,8.2,25,6.7,26,2024-11-13,-28.5008,114.7897,1010.2,25,21.4,42,0.0,0,47.2,26,84.2,26,15.4,12.9,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,23,1998-11-23,25.6,25,13.9,25,145.0 m,5.7,26,8.2,26,6.9,26,5.9,26,7.1,26,9.4,25,7.7,26,9.4,25,8.5,26,2024-11-13,-28.5008,114.7897,1013.4,25,32.5,42,0.0,0,43.0,26,88.8,26,14.1,13.4,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,24,1998-11-24,26.0,25,13.8,25,145.0 m,6.0,26,8.1,26,7.0,26,5.9,26,7.0,26,10.3,25,7.7,26,10.3,25,8.5,26,2024-11-13,-28.5008,114.7897,1012.7,25,32.3,42,0.0,0,43.7,26,93.2,26,14.7,13.3,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,25,1998-11-25,23.3,25,14.8,25,145.0 m,3.7,26,8.3,26,6.0,26,5.7,26,7.0,26,8.1,25,6.7,26,8.1,25,8.1,26,2024-11-13,-28.5008,114.7897,1009.7,25,29.6,42,0.0,0,38.5,26,65.4,26,11.0,14.1,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,26,1998-11-26,24.6,25,13.2,25,145.0 m,4.1,26,9.1,26,6.6,26,6.2,26,7.7,26,10.7,25,7.5,26,10.7,25,8.8,26,2024-11-13,-28.5008,114.7897,1016.2,25,32.7,42,0.0,0,32.3,26,65.9,26,10.0,16.0,26,25,400.8174203431374,52.0
8028,Nabawa,1998,11,27,1998-11-27,31.9,25,8.9,25,145.0 m,1.1,26,11.9,26,6.5,26,7.7,26,10.5,26,10.3,25,7.3,26,10.3,25,10.7,26,2024-11-13,-28.5008,114.7897,1015.5,25,32.8,42,0.0,0,9.5,26,39.5,26,4.5,29.4,26,25,400.8174203431374,52.0
