"station_code","station_name","year","month","day","date","air_tmax","air_tmax_source","air_tmin","air_tmin_source","elev_m","et_morton_actual","et_morton_actual_source","et_morton_potential","et_morton_potential_source","et_morton_wet","et_morton_wet_source","et_short_crop","et_short_crop_source","et_tall_crop","et_tall_crop_source","evap_comb","evap_comb_source","evap_morton_lake","evap_morton_lake_source","evap_pan","evap_pan_source","evap_syn","evap_syn_source","extracted","latitude","longitude","mslp","mslp_source","radiation","radiation_source","rainfall","rainfall_source","rh_tmax","rh_tmax_source","rh_tmin","rh_tmin_source","vp","vp_deficit","vp_deficit_source","vp_source"
"010092","Merredin",1998,5,3,1998-05-03,27.2,0,15,0,"315.0 m",0.3,26,5.9,26,3.1,26,3.7,26,5.3,26,5,0,3.5,26,5,0,4.7,26,2024-11-13,-31.4756,118.2789,1022.3,25,16.5,42,0,0,33,26,69.8,26,11.9,18.2,26,0
"010092","Merredin",1998,5,4,1998-05-04,30.7,0,17.4,0,"315.0 m",0.3,26,5.6,26,2.9,26,3.9,26,5.6,26,4,0,3.3,26,4,0,5.1,26,2024-11-13,-31.4756,118.2789,1017.6,25,14.5,42,0,0,33.3,26,74,26,14.7,21.7,26,0
"010092","Merredin",1998,5,5,1998-05-05,25,0,12.3,0,"315.0 m",2.2,26,3.6,26,2.9,26,2.5,26,3.3,26,3.4,0,2.9,26,3.4,0,3.3,26,2024-11-13,-31.4756,118.2789,1017.8,25,14.6,42,0,0,52.7,26,100,26,16.7,9.4,26,0
"010092","Merredin",1998,5,6,1998-05-06,24.3,0,12.1,0,"315.0 m",1.6,26,4.3,26,3,26,2.7,26,3.7,26,3.2,0,3,26,3.2,0,3.5,26,2024-11-13,-31.4756,118.2789,1022.7,25,15.3,42,0,0,47.4,26,100,26,14.4,10.8,26,0
"010092","Merredin",1998,5,7,1998-05-07,25.9,0,13.8,0,"315.0 m",0.4,26,3.5,26,1.9,26,2.7,26,3.9,26,4,0,2.1,26,4,0,3.5,26,2024-11-13,-31.4756,118.2789,1022.5,25,10,42,0,0,43.4,26,92,26,14.5,13.4,26,0
"010092","Merredin",1998,5,8,1998-05-08,27.8,0,18.9,0,"315.0 m",0,26,3.2,26,1.6,26,3.5,26,5.4,26,6,0,1.7,26,6,0,4.3,26,2024-11-13,-31.4756,118.2789,1018.5,25,6.6,42,0,0,29.4,26,50.4,26,11,21.8,26,0
"010092","Merredin",1998,5,9,1998-05-09,23.7,0,19.2,0,"315.0 m",0.1,26,2.5,26,1.3,26,2.8,26,4.3,26,0.4,0,1.4,26,0.4,0,3.2,26,2024-11-13,-31.4756,118.2789,1013.3,25,5.3,42,0,0,43,26,56.7,26,12.6,14.8,26,0
"010092","Merredin",1998,5,10,1998-05-10,18.1,0,14.7,0,"315.0 m",1.3,26,1.3,26,1.3,26,1,26,1.3,26,1.2,0,1.2,26,1.2,0,1.4,26,2024-11-13,-31.4756,118.2789,1015,25,4.5,42,2.2,0,81.4,26,100,26,16.9,2.8,26,0
"010092","Merredin",1998,5,11,1998-05-11,16.3,0,13.3,0,"315.0 m",0.6,26,0.6,26,0.6,26,0.7,26,0.7,26,0.4,0,0.5,26,0.4,0,1.1,26,2024-11-13,-31.4756,118.2789,1014.2,25,3.1,42,5.2,0,89.1,26,100,26,16.5,1.2,26,0
"010092","Merredin",1998,5,12,1998-05-12,17.2,0,13.4,0,"315.0 m",1.4,26,1.4,26,1.4,26,1,26,1.2,26,0.4,0,1.3,26,0.4,0,1.4,26,2024-11-13,-31.4756,118.2789,1015.5,25,5,42,7.6,0,80.6,26,100,26,15.8,2.7,26,0
"010092","Merredin",1998,5,13,1998-05-13,20.8,0,13.1,0,"315.0 m",1,26,3,26,2,26,2,26,2.7,26,2.8,0,2,26,2.8,0,2.6,26,2024-11-13,-31.4756,118.2789,1017.1,25,11.2,42,0,0,58.6,26,95.6,26,14.4,7.4,26,0
"010092","Merredin",1998,5,14,1998-05-14,21.2,0,12.9,0,"315.0 m",0.8,26,3.2,26,2,26,2.1,26,2.8,26,2,0,2,26,2,0,2.7,26,2024-11-13,-31.4756,118.2789,1022,25,11,42,0,0,55.6,26,94.2,26,14,8.1,26,0
"010092","Merredin",1998,5,15,1998-05-15,19.1,0,10.4,0,"315.0 m",1.7,26,3.2,26,2.5,26,2,26,2.6,26,3,0,2.5,26,3,0,2.8,26,2024-11-13,-31.4756,118.2789,1025,25,14.4,42,0,0,57,26,100,26,12.6,6.7,26,0
"010092","Merredin",1998,5,16,1998-05-16,22.2,0,10.7,0,"315.0 m",0.5,26,4.3,26,2.4,26,2.7,26,3.8,26,3.8,0,2.7,26,3.8,0,3.6,26,2024-11-13,-31.4756,118.2789,1023.6,25,14.9,42,0,0,40.4,26,84,26,10.8,11.6,26,0
"010092","Merredin",1998,5,17,1998-05-17,25,0,11.7,0,"315.0 m",0.3,26,4.6,26,2.4,26,3.1,26,4.6,26,2.2,0,2.8,26,2.2,0,4.2,26,2024-11-13,-31.4756,118.2789,1019.5,25,14.8,42,0,0,32.5,26,75,26,10.3,15.6,26,0
"010092","Merredin",1998,5,18,1998-05-18,22.4,0,15,0,"315.0 m",1.2,26,2.7,26,2,26,1.9,26,2.4,26,2.4,0,2,26,2.4,0,2.5,26,2024-11-13,-31.4756,118.2789,1015.5,25,10.3,42,0,0,63.5,26,100,26,17.2,7,26,0
"010092","Merredin",1998,5,19,1998-05-19,21.4,0,8.8,0,"315.0 m",1.1,26,2.5,26,1.8,26,1.9,26,2.5,26,1.6,0,1.8,26,1.6,0,2.7,26,2024-11-13,-31.4756,118.2789,1018.8,25,11.1,42,1,0,52.6,26,100,26,13.4,7.6,26,0
"010092","Merredin",1998,5,20,1998-05-20,24.8,0,8.4,0,"315.0 m",2,26,2.9,26,2.5,26,2.2,26,2.9,26,2.4,0,2.5,26,2.4,0,3.3,26,2024-11-13,-31.4756,118.2789,1016.1,25,13.8,42,0,0,48.9,26,100,26,15.3,9.1,26,0
"010092","Merredin",1998,5,21,1998-05-21,23.8,0,13.3,0,"315.0 m",1,26,3.2,26,2.1,26,2.2,26,2.9,26,2.4,0,2.1,26,2.4,0,3,26,2024-11-13,-31.4756,118.2789,1014.3,25,11.5,42,0,0,53.6,26,100,26,15.8,9.3,26,0
"010092","Merredin",1998,5,22,1998-05-22,17.5,0,6.3,0,"315.0 m",1.2,26,3.2,26,2.2,26,1.9,26,2.7,26,4,0,2.2,26,4,0,2.9,26,2024-11-13,-31.4756,118.2789,1024.7,25,14.3,42,0.4,0,48.5,26,100,26,9.7,7,26,0
"010092","Merredin",1998,5,23,1998-05-23,23,0,7.3,0,"315.0 m",0.2,26,3.2,26,1.7,26,2.7,26,4.2,26,3,0,2,26,3,0,3.7,26,2024-11-13,-31.4756,118.2789,1023.2,25,12.2,42,0,0,30.6,26,84.1,26,8.6,13.5,26,0
"010092","Merredin",1998,5,24,1998-05-24,29.3,0,13.1,0,"315.0 m",0.3,26,3.9,26,2.1,26,3.1,26,4.6,26,4,0,2.4,26,4,0,4.4,26,2024-11-13,-31.4756,118.2789,1020.1,25,12,42,0,0,35.3,26,95.6,26,14.4,17.7,26,0
"010092","Merredin",1998,5,25,1998-05-25,28.8,0,19.3,0,"315.0 m",0.2,26,3.6,26,1.9,26,3.2,26,4.9,26,5.6,0,2,26,5.6,0,4.3,26,2024-11-13,-31.4756,118.2789,1018,25,8.9,42,0,0,36.6,26,64.8,26,14.5,20,26,0
"010092","Merredin",1998,5,26,1998-05-26,18.5,0,17.6,0,"315.0 m",0.7,26,0.7,26,0.7,26,0.9,26,1.1,26,0.6,0,0.6,26,0.6,0,1.1,26,2024-11-13,-31.4756,118.2789,1010.9,25,2.1,42,1.6,0,88.3,26,93.5,26,18.8,2.2,26,0
"010092","Merredin",1998,5,27,1998-05-27,21,0,13.9,0,"315.0 m",1.2,26,2.4,26,1.8,26,1.7,26,2.2,26,3,0,1.8,26,3,0,2.4,26,2024-11-13,-31.4756,118.2789,1019.6,25,10.3,42,7,0,64.8,26,100,26,16.1,6.2,26,0
"010092","Merredin",1998,5,28,1998-05-28,18.1,0,13,0,"315.0 m",0.8,26,2.1,26,1.5,26,1.5,26,2,26,1,0,1.5,26,1,0,2.1,26,2024-11-13,-31.4756,118.2789,1016.1,25,8.9,42,0,0,67.9,26,94.2,26,14.1,5.1,26,0
"010092","Merredin",1998,5,29,1998-05-29,16.9,0,4.6,0,"315.0 m",1.2,26,2.1,26,1.7,26,1.5,26,2.1,26,2,0,1.7,26,2,0,2.5,26,2024-11-13,-31.4756,118.2789,1024.6,25,11.8,42,1.4,0,53,26,100,26,10.2,5.6,26,0
"010092","Merredin",1998,5,30,1998-05-30,17.4,0,4.7,0,"315.0 m",0.4,26,1.9,26,1.1,26,1.9,26,2.8,26,1.6,0,1.2,26,1.6,0,2.6,26,2024-11-13,-31.4756,118.2789,1024.8,25,8.9,42,0,0,41.3,26,96,26,8.2,8,26,0
"010092","Merredin",1998,5,31,1998-05-31,22.7,0,12,0,"315.0 m",0.7,26,2.3,26,1.5,26,1.8,26,2.5,26,3.6,0,1.5,26,3.6,0,2.6,26,2024-11-13,-31.4756,118.2789,1021.2,25,8.4,42,6,0,54.8,26,100,26,15.1,8.3,26,0
"010092","Merredin",1998,6,1,1998-06-01,21.9,0,9.1,0,"315.0 m",2,26,2,26,2,26,1.6,26,2,26,2.6,0,2,26,2.6,0,2.1,26,2024-11-13,-31.4756,118.2789,1019.6,25,12,42,0,0,59.8,26,100,26,15.7,5.9,26,0
"010092","Merredin",1998,6,2,1998-06-02,19.7,0,11.9,0,"315.0 m",1.3,26,1.5,26,1.4,26,1.3,26,1.6,26,0.6,0,1.4,26,0.6,0,1.8,26,2024-11-13,-31.4756,118.2789,1017.7,25,8.6,42,0.4,0,68.9,26,100,26,15.8,4.5,26,0
"010092","Merredin",1998,6,3,1998-06-03,21.3,0,9.3,0,"315.0 m",0.6,26,2,26,1.3,26,1.7,26,2.5,26,1.2,0,1.3,26,1.2,0,2.3,26,2024-11-13,-31.4756,118.2789,1017.2,25,7.9,42,0,0,51.3,26,100,26,13,8,26,0
"010092","Merredin",1998,6,4,1998-06-04,20.7,0,12,0,"315.0 m",0.7,26,2.7,26,1.7,26,1.8,26,2.5,26,1,0,1.7,26,1,0,2.2,26,2024-11-13,-31.4756,118.2789,1010.4,25,10.3,42,0,0,56.5,26,98.5,26,13.8,7.5,26,0
"010092","Merredin",1998,6,5,1998-06-05,16.6,0,7.8,0,"315.0 m",1.2,26,2.3,26,1.7,26,1.5,26,2,26,2.2,0,1.7,26,2.2,0,2,26,2024-11-13,-31.4756,118.2789,1018.1,25,11.9,42,10,0,59.3,26,100,26,11.2,5.2,26,0
"010092","Merredin",1998,6,6,1998-06-06,17.4,0,3.3,0,"315.0 m",1.9,26,1.9,26,1.9,26,1.4,26,1.8,26,3,0,1.9,26,3,0,2,26,2024-11-13,-31.4756,118.2789,1026.1,25,13.1,42,0,0,54.4,26,100,26,10.8,5,26,0
"010092","Merredin",1998,6,7,1998-06-07,25.8,0,10.4,0,"315.0 m",0,26,3.2,26,1.6,26,3.1,26,4.8,26,3.6,0,1.8,26,3.6,0,3.7,26,2024-11-13,-31.4756,118.2789,1014.5,25,11,42,0,0,25.6,26,67.4,26,8.5,17.8,26,0
"010092","Merredin",1998,6,8,1998-06-08,17.2,0,12.9,0,"315.0 m",0.6,26,2.5,26,1.5,26,1.6,26,2.3,26,1.8,0,1.5,26,1.8,0,2,26,2024-11-13,-31.4756,118.2789,1003.8,25,9.9,42,20.6,0,63.2,26,83.4,26,12.4,5.9,26,0
"010092","Merredin",1998,6,9,1998-06-09,19,0,10.8,0,"315.0 m",1.5,26,2.4,26,2,26,1.5,26,2,26,2,0,2,26,2,0,2,26,2024-11-13,-31.4756,118.2789,1014.9,25,12.2,42,0.8,0,62.8,26,100,26,13.8,5.5,26,0
"010092","Merredin",1998,6,10,1998-06-10,13.4,0,10.6,0,"315.0 m",0.4,26,0.4,26,0.4,26,0.9,26,1.3,26,1.2,0,0.4,26,1.2,0,1.3,26,2024-11-13,-31.4756,118.2789,1005.6,25,1,42,14.2,0,76.2,26,91.6,26,11.7,3,26,0
"010092","Merredin",1998,6,11,1998-06-11,13.3,0,7,0,"315.0 m",1.1,26,2.4,26,1.8,26,1.4,26,1.9,26,2,0,1.8,26,2,0,1.8,26,2024-11-13,-31.4756,118.2789,1014.1,25,12.6,42,14.4,0,61.6,26,93.9,26,9.4,4.4,26,0
"010092","Merredin",1998,6,12,1998-06-12,15.6,0,3.4,0,"315.0 m",1.2,26,1.2,26,1.2,26,1,26,1.3,26,0.4,0,1.1,26,0.4,0,1.7,26,2024-11-13,-31.4756,118.2789,1020.7,25,10.4,42,0,0,62.1,26,100,26,11,3.5,26,0
"010092","Merredin",1998,6,13,1998-06-13,16.8,0,8.9,0,"315.0 m",0.5,26,1.8,26,1.1,26,1.6,26,2.2,26,1.4,0,1.1,26,1.4,0,2,26,2024-11-13,-31.4756,118.2789,1019.6,25,7.9,42,0,0,54.9,26,92.1,26,10.5,6.4,26,0
"010092","Merredin",1998,6,14,1998-06-14,17.5,0,9.4,0,"315.0 m",0.5,26,2.6,26,1.5,26,1.7,26,2.5,26,2,0,1.6,26,2,0,2.2,26,2024-11-13,-31.4756,118.2789,1025.1,25,10.7,42,0,0,52.5,26,89.1,26,10.5,7.1,26,0
"010092","Merredin",1998,6,15,1998-06-15,17.7,0,5.2,0,"315.0 m",0.6,26,2.8,26,1.7,26,1.8,26,2.5,26,2.2,0,1.7,26,2.2,0,2.3,26,2024-11-13,-31.4756,118.2789,1026.8,25,12,42,0,0,45.5,26,100,26,9.2,7.4,26,0
"010092","Merredin",1998,6,16,1998-06-16,17.5,0,7.2,0,"315.0 m",0.5,26,2.7,26,1.6,26,1.8,26,2.7,26,3,0,1.7,26,3,0,2.3,26,2024-11-13,-31.4756,118.2789,1021,25,11.8,42,0,0,45.5,26,89.7,26,9.1,7.9,26,0
"010092","Merredin",1998,6,17,1998-06-17,17.3,0,9.9,0,"315.0 m",0,26,1.2,26,0.6,26,1.9,26,2.8,26,0.6,0,0.6,26,0.6,0,2.1,26,2024-11-13,-31.4756,118.2789,1011.9,25,3.1,42,0,0,45.6,26,73.8,26,9,8.5,26,0
"010092","Merredin",1998,6,18,1998-06-18,14.9,0,9.5,0,"315.0 m",1.1,26,1.1,26,1.1,26,0.8,26,0.9,26,0.2,0,1,26,0.2,0,1.4,26,2024-11-13,-31.4756,118.2789,1006.4,25,7.5,42,6.2,0,80.9,26,100,26,13.7,1.8,26,0
"010092","Merredin",1998,6,19,1998-06-19,15.5,0,11.2,0,"315.0 m",0.6,26,1.7,26,1.2,26,1.3,26,1.8,26,2.4,0,1.2,26,2.4,0,1.7,26,2024-11-13,-31.4756,118.2789,1016.2,25,8.3,42,2.6,0,67.6,26,89.5,26,11.9,4.5,26,0
"010092","Merredin",1998,6,20,1998-06-20,14,0,6.7,0,"315.0 m",0.6,26,2.7,26,1.6,26,1.5,26,2.2,26,1.6,0,1.6,26,1.6,0,2,26,2024-11-13,-31.4756,118.2789,1026.4,25,12,42,0,0,54.5,26,88.7,26,8.7,5.5,26,0
"010092","Merredin",1998,6,21,1998-06-21,13.8,0,2,0,"315.0 m",0.8,26,2,26,1.4,26,1.3,26,1.9,26,2.8,0,1.4,26,2.8,0,1.9,26,2024-11-13,-31.4756,118.2789,1030.2,25,11.2,42,0,0,51.4,26,100,26,8.1,4.9,26,0
"010092","Merredin",1998,6,22,1998-06-22,14.5,0,5.7,0,"315.0 m",0.3,26,2.5,26,1.4,26,1.8,26,2.8,26,2.2,0,1.6,26,2.2,0,2.2,26,2024-11-13,-31.4756,118.2789,1027.6,25,11.9,42,0,0,41.2,26,74.3,26,6.8,7.5,26,0
"010092","Merredin",1998,6,23,1998-06-23,15.4,0,1.4,0,"315.0 m",0.7,26,2.4,26,1.5,26,1.5,26,2.2,26,1.8,0,1.5,26,1.8,0,2.1,26,2024-11-13,-31.4756,118.2789,1024.2,25,11.9,42,0,0,45.2,26,100,26,7.9,6,26,0
"010092","Merredin",1998,6,24,1998-06-24,15.5,0,1.8,0,"315.0 m",0.9,26,2.3,26,1.6,26,1.5,26,2.1,26,1.2,0,1.6,26,1.2,0,2.1,26,2024-11-13,-31.4756,118.2789,1026.3,25,12.1,42,0,0,47.2,26,100,26,8.3,5.8,26,0
"010092","Merredin",1998,6,25,1998-06-25,17.4,0,2.7,0,"315.0 m",0.3,26,2.4,26,1.3,26,2.1,26,3.2,26,1.6,0,1.5,26,1.6,0,2.5,26,2024-11-13,-31.4756,118.2789,1016.9,25,11.5,42,0,0,31.7,26,85,26,6.3,9.4,26,0
"010092","Merredin",1998,6,26,1998-06-26,15.4,0,9,0,"315.0 m",0.7,26,1.4,26,1.1,26,1.2,26,1.6,26,1.2,0,1.1,26,1.2,0,1.7,26,2024-11-13,-31.4756,118.2789,1014,25,7.7,42,3,0,66.9,26,100,26,11.7,4.1,26,0
"010092","Merredin",1998,6,27,1998-06-27,14.4,0,1.3,0,"315.0 m",1.3,26,1.3,26,1.3,26,1.1,26,1.5,26,0,0,1.3,26,0,0,1.8,26,2024-11-13,-31.4756,118.2789,1020.8,25,10.4,42,0.8,0,56.7,26,100,26,9.3,3.9,26,0
"010092","Merredin",1998,6,28,1998-06-28,13.6,0,3.9,0,"315.0 m",1,26,1.1,26,1.1,26,1,26,1.3,26,2.4,0,1.1,26,2.4,0,1.6,26,2024-11-13,-31.4756,118.2789,1023.6,25,7.1,42,6,0,63.6,26,100,26,9.9,3.4,26,0
"010092","Merredin",1998,6,29,1998-06-29,12.9,0,5.3,0,"315.0 m",0.6,26,1.6,26,1.1,26,1.3,26,1.8,26,1.6,0,1.1,26,1.6,0,1.8,26,2024-11-13,-31.4756,118.2789,1026.7,25,8.7,42,0.4,0,58.5,26,97.7,26,8.7,4.4,26,0
"010092","Merredin",1998,6,30,1998-06-30,13.4,0,6.4,0,"315.0 m",0.3,26,1.2,26,0.8,26,1.6,26,2.4,26,0.8,0,0.8,26,0.8,0,1.9,26,2024-11-13,-31.4756,118.2789,1023.9,25,6.3,42,0,0,48.8,26,78.1,26,7.5,6.2,26,0
"010092","Merredin",1998,7,1,1998-07-01,10.5,0,7.2,0,"315.0 m",0.6,26,0.6,26,0.6,26,0.8,26,1.1,26,1.2,0,0.6,26,1.2,0,1.2,26,2024-11-13,-31.4756,118.2789,1019.7,25,3,42,11,0,75.7,26,94.6,26,9.6,2.4,26,0
"010092","Merredin",1998,7,2,1998-07-02,13.5,0,7.4,0,"315.0 m",1.1,26,1.2,26,1.2,26,0.9,26,1.2,26,0.4,0,1.1,26,0.4,0,1.4,26,2024-11-13,-31.4756,118.2789,1014.5,25,7.3,42,2.8,0,72.4,26,100,26,11.2,2.8,26,0
"010092","Merredin",1998,7,3,1998-07-03,15.8,0,9.9,0,"315.0 m",1.4,26,1.5,26,1.4,26,1,26,1.3,26,0.4,0,1.4,26,0.4,0,1.5,26,2024-11-13,-31.4756,118.2789,1012,25,6.6,42,0.6,0,73,26,100,26,13.1,3.2,26,0
"010092","Merredin",1998,7,4,1998-07-04,13.4,0,11.2,0,"315.0 m",0.8,26,0.8,26,0.8,26,0.7,26,0.7,26,0.8,0,0.7,26,0.8,0,1.1,26,2024-11-13,-31.4756,118.2789,1003,25,4.7,42,2,0,89.8,26,100,26,13.8,1,26,0
"010092","Merredin",1998,7,5,1998-07-05,13.5,0,1.3,0,"315.0 m",1,26,1.9,26,1.4,26,1.3,26,1.8,26,1.2,0,1.4,26,1.2,0,1.9,26,2024-11-13,-31.4756,118.2789,1018.5,25,11.3,42,2.4,0,51.7,26,100,26,8,4.6,26,0
"010092","Merredin",1998,7,6,1998-07-06,13.5,0,6.8,0,"315.0 m",1,26,1,26,1,26,0.8,26,0.9,26,0.9,0,1,26,0.9,0,1.3,26,2024-11-13,-31.4756,118.2789,1016.4,25,6,42,0.8,0,75,26,100,26,11.6,2.3,26,0
"010092","Merredin",1998,7,7,1998-07-07,12.9,0,-0.8,0,"315.0 m",1.7,26,1.7,26,1.7,26,1.2,26,1.6,26,2,0,1.7,26,2,0,1.9,26,2024-11-13,-31.4756,118.2789,1030.5,25,13.2,42,4.2,0,53.1,26,100,26,7.9,3.9,26,0
"010092","Merredin",1998,7,8,1998-07-08,13.9,0,2.1,0,"315.0 m",1.1,26,1.1,26,1.1,26,1.1,26,1.4,26,0.8,0,1.1,26,0.8,0,1.7,26,2024-11-13,-31.4756,118.2789,1034.1,25,8.9,42,0,0,59.2,26,100,26,9.4,3.7,26,0
"010092","Merredin",1998,7,9,1998-07-09,15.2,0,4,0,"315.0 m",1.2,26,2.6,26,1.9,26,1.5,26,2.1,26,2,0,1.9,26,2,0,2.1,26,2024-11-13,-31.4756,118.2789,1032.5,25,13.2,42,0,0,51,26,100,26,8.8,5.6,26,0
"010092","Merredin",1998,7,10,1998-07-10,15.2,0,6.7,0,"315.0 m",0.6,26,3,26,1.8,26,1.7,26,2.4,26,2,0,1.8,26,2,0,2.1,26,2024-11-13,-31.4756,118.2789,1027.6,25,12.8,42,0,0,51,26,89.7,26,8.8,6.2,26,0
"010092","Merredin",1998,7,11,1998-07-11,13,0,8.7,0,"315.0 m",1,26,1,26,1,26,0.9,26,1.1,26,0,0,1,26,0,0,1.3,26,2024-11-13,-31.4756,118.2789,1019.8,25,4.7,42,11,0,77.5,26,100,26,11.6,2.3,26,0
"010092","Merredin",1998,7,12,1998-07-12,16.3,0,9.7,0,"315.0 m",1.4,26,1.4,26,1.4,26,1,26,1.3,26,1.2,0,1.4,26,1.2,0,1.5,26,2024-11-13,-31.4756,118.2789,1019.7,25,7.4,42,3,0,72.9,26,100,26,13.5,3.2,26,0
"010092","Merredin",1998,7,13,1998-07-13,13.1,0,11,0,"315.0 m",0.4,26,0.4,26,0.4,26,0.7,26,0.9,26,1.2,0,0.3,26,1.2,0,1.1,26,2024-11-13,-31.4756,118.2789,1019.6,25,1,42,8,0,83.6,26,96.1,26,12.6,2,26,0
"010092","Merredin",1998,7,14,1998-07-14,14.7,0,10,0,"315.0 m",0.7,26,1.5,26,1.1,26,1.2,26,1.6,26,2,0,1.1,26,2,0,1.6,26,2024-11-13,-31.4756,118.2789,1019.1,25,7.5,42,2.4,0,70,26,95.3,26,11.7,3.8,26,0
"010092","Merredin",1998,7,15,1998-07-15,14.4,0,6.5,0,"315.0 m",0.6,26,1.5,26,1,26,1.3,26,1.9,26,0.2,0,1,26,0.2,0,1.7,26,2024-11-13,-31.4756,118.2789,1025.2,25,7.7,42,0,0,58.6,26,99.2,26,9.6,4.8,26,0
"010092","Merredin",1998,7,16,1998-07-16,15.1,0,3.1,0,"315.0 m",1.4,26,1.6,26,1.5,26,1.3,26,1.7,26,2,0,1.5,26,2,0,1.8,26,2024-11-13,-31.4756,118.2789,1023.6,25,11.5,42,0,0,57.7,26,100,26,9.9,4.2,26,0
"010092","Merredin",1998,7,17,1998-07-17,15.1,0,-1,0,"315.0 m",1.9,26,1.9,26,1.9,26,1.3,26,1.8,26,2.6,0,1.9,26,2.6,0,2,26,2024-11-13,-31.4756,118.2789,1022.4,25,13.8,42,0,0,51.3,26,100,26,8.8,4.4,26,0
"010092","Merredin",1998,7,18,1998-07-18,17.2,0,6.3,0,"315.0 m",0.6,26,2.5,26,1.6,26,1.7,26,2.4,26,0.8,0,1.6,26,0.8,0,2.1,26,2024-11-13,-31.4756,118.2789,1017.3,25,10.8,42,0.6,0,51,26,100,26,10,6.5,26,0
"010092","Merredin",1998,7,19,1998-07-19,14.7,0,6.4,0,"315.0 m",1.3,26,1.5,26,1.4,26,1.2,26,1.5,26,2,0,1.4,26,2,0,1.7,26,2024-11-13,-31.4756,118.2789,1017.9,25,10.2,42,0.4,0,65.8,26,100,26,11,3.6,26,0
"010092","Merredin",1998,7,20,1998-07-20,15,0,0.8,0,"315.0 m",1.7,26,1.9,26,1.8,26,1.4,26,1.9,26,1.8,0,1.8,26,1.8,0,2,26,2024-11-13,-31.4756,118.2789,1023.7,25,13.4,42,0,0,52.2,26,100,26,8.9,4.6,26,0
"010092","Merredin",1998,7,21,1998-07-21,16.2,0,1,0,"315.0 m",1.1,26,2.2,26,1.6,26,1.6,26,2.3,26,1.8,0,1.7,26,1.8,0,2.1,26,2024-11-13,-31.4756,118.2789,1020,25,12.2,42,0,0,46.2,26,100,26,8.5,5.9,26,0
"010092","Merredin",1998,7,22,1998-07-22,16.4,0,3.3,0,"315.0 m",1.8,26,1.8,26,1.8,26,1.4,26,1.8,26,0.6,0,1.8,26,0.6,0,1.9,26,2024-11-13,-31.4756,118.2789,1022.6,25,12.7,42,0.6,0,56.9,26,100,26,10.6,4.5,26,0
"010092","Merredin",1998,7,23,1998-07-23,18,0,2.4,0,"315.0 m",1,26,3.1,26,2,26,2,26,2.9,26,3,0,2.1,26,3,0,2.4,26,2024-11-13,-31.4756,118.2789,1026.1,25,14,42,0,0,40.7,26,100,26,8.4,7.7,26,0
"010092","Merredin",1998,7,24,1998-07-24,15.5,0,5.4,0,"315.0 m",0.4,26,1.6,26,1,26,1.8,26,2.6,26,2.4,0,1.1,26,2.4,0,2,26,2024-11-13,-31.4756,118.2789,1024.8,25,7.5,42,0,0,44.9,26,88.1,26,7.9,7,26,0
"010092","Merredin",1998,7,25,1998-07-25,18.9,0,3.1,0,"315.0 m",1,26,2.8,26,1.9,26,2,26,2.8,26,2.4,0,1.9,26,2.4,0,2.4,26,2024-11-13,-31.4756,118.2789,1016.7,25,12.8,42,0,0,43.1,26,100,26,9.4,7.6,26,0
"010092","Merredin",1998,7,26,1998-07-26,11.3,0,7.2,0,"315.0 m",0.8,26,2.1,26,1.5,26,1.4,26,1.8,26,2,0,1.5,26,2,0,1.6,26,2024-11-13,-31.4756,118.2789,1014.4,25,10.6,42,1,0,66.5,26,87.7,26,8.9,3.6,26,0
"010092","Merredin",1998,7,27,1998-07-27,12.5,0,0.6,0,"315.0 m",1.2,26,2.5,26,1.9,26,1.6,26,2.1,26,2,0,1.9,26,2,0,2,26,2024-11-13,-31.4756,118.2789,1026,25,13.8,42,0,0,48.3,26,100,26,7,4.9,26,0
"010092","Merredin",1998,7,28,1998-07-28,12.1,0,4.4,0,"315.0 m",0.5,26,2.1,26,1.3,26,1.5,26,2.2,26,2,0,1.3,26,2,0,1.8,26,2024-11-13,-31.4756,118.2789,1028.1,25,9.9,42,0,0,52.5,26,88.5,26,7.4,5,26,0
"010092","Merredin",1998,7,29,1998-07-29,13.8,0,-0.6,0,"315.0 m",1.8,26,2.2,26,2,26,1.5,26,2.1,26,2,0,2,26,2,0,2,26,2024-11-13,-31.4756,118.2789,1027.4,25,14.6,42,0,0,48.8,26,100,26,7.7,4.7,26,0
"010092","Merredin",1998,7,30,1998-07-30,14.7,0,3.2,0,"315.0 m",1.3,26,2.5,26,1.9,26,1.7,26,2.2,26,2.6,0,1.9,26,2.6,0,2,26,2024-11-13,-31.4756,118.2789,1023.7,25,13.4,42,0,0,51.4,26,100,26,8.6,5.3,26,0
"010092","Merredin",1998,7,31,1998-07-31,14.7,0,8.1,0,"315.0 m",0.5,26,0.9,26,0.7,26,1.3,26,1.8,26,0.2,0,0.7,26,0.2,0,1.6,26,2024-11-13,-31.4756,118.2789,1012,25,2.9,42,3.2,0,61,26,94.5,26,10.2,4.8,26,0
"010092","Merredin",1998,8,1,1998-08-01,15.4,0,4.4,0,"315.0 m",1.6,26,1.9,26,1.8,26,1.5,26,1.9,26,2.4,0,1.8,26,2.4,0,2.2,26,2024-11-13,-31.4756,118.2789,1013.1,25,12.2,42,3.4,0,58.3,26,100,26,10.2,4.4,26,0
